"Time (s)","Pressure (hPa)"
7.729896369E1,9.976455688E2
7.733895213E1,9.976492920E2
7.737896765E1,9.976474609E2
7.741895333E1,9.976541748E2
7.745887880E1,9.976696167E2
7.749890046E1,9.976391602E2
7.753890234E1,9.976680908E2
7.757890380E1,9.976755981E2
7.761890505E1,9.976658936E2
7.765890192E1,9.976468506E2
7.769898224E1,9.976390381E2
7.773891916E1,9.976355591E2
7.777890442E1,9.976446533E2
7.781891380E1,9.976341553E2
7.785895057E1,9.976466675E2
7.789891244E1,9.976644897E2
7.793890963E1,9.976525879E2
7.797894755E1,9.976488647E2
7.801888088E1,9.976697998E2
7.805890984E1,9.976622925E2
7.809890526E1,9.976652832E2
7.813890369E1,9.976818237E2
7.817888942E1,9.976599731E2
7.821887515E1,9.976751099E2
7.825890276E1,9.976640015E2
7.829891067E1,9.976560669E2
7.833887463E1,9.976572876E2
7.837890515E1,9.976549683E2
7.841890224E1,9.976575928E2
7.845890161E1,9.976669922E2
7.849890046E1,9.976738281E2
7.853890526E1,9.976768188E2
7.857889807E1,9.976784058E2
7.861890411E1,9.976810303E2
7.865890291E1,9.976655884E2
7.869889916E1,9.976561890E2
7.873890703E1,9.976902466E2
7.877892088E1,9.976665039E2
7.881890422E1,9.976744995E2
7.885890546E1,9.976480713E2
7.889889474E1,9.976663818E2
7.893889828E1,9.976553955E2
7.897890547E1,9.976643066E2
7.901889708E1,9.976635132E2
7.905890505E1,9.976716919E2
7.909891474E1,9.976921387E2
7.913891682E1,9.976760254E2
7.917891776E1,9.976774292E2
7.921889963E1,9.976844482E2
7.925890317E1,9.976994629E2
7.929890333E1,9.976748047E2
7.933890713E1,9.976737061E2
7.937890515E1,9.976604004E2
7.941890338E1,9.976524658E2
7.945889557E1,9.976575928E2
7.949889922E1,9.976694946E2
7.953890890E1,9.976777344E2
7.957891015E1,9.976704102E2
7.961890755E1,9.976915283E2
7.965891036E1,9.977019653E2
7.969891869E1,9.976784058E2
7.973889916E1,9.976655884E2
7.977890046E1,9.976715088E2
7.981891109E1,9.976524658E2
7.985888765E1,9.976712036E2
7.989889916E1,9.976524658E2
7.993890078E1,9.976652832E2
7.997890744E1,9.976503906E2
8.001889807E1,9.976665039E2
8.005891296E1,9.976677856E2
8.009891401E1,9.976713257E2
8.013888140E1,9.976762085E2
8.017888953E1,9.976618042E2
8.021889317E1,9.976768188E2
8.025889099E1,9.976826172E2
8.029887526E1,9.976798096E2
8.033887583E1,9.976608887E2
8.037888015E1,9.976694946E2
8.041887994E1,9.976524658E2
8.045888005E1,9.976649170E2
8.049888672E1,9.976713257E2
8.053888557E1,9.976741943E2
8.057888734E1,9.976663818E2
8.061889000E1,9.976749268E2
8.065888172E1,9.976774292E2
8.069887682E1,9.976827393E2
8.073887432E1,9.976654053E2
8.077887744E1,9.976444702E2
8.081887890E1,9.976633911E2
8.085887672E1,9.976452637E2
8.089887786E1,9.976372681E2
8.093887255E1,9.976491699E2
8.097887546E1,9.976749268E2
8.101887776E1,9.976517944E2
8.105888369E1,9.976553955E2
8.109888255E1,9.976547852E2
8.113889265E1,9.976632080E2
8.117888286E1,9.976749268E2
8.121888328E1,9.976575928E2
8.125887557E1,9.976629028E2
8.129887083E1,9.976660156E2
8.133887974E1,9.976848145E2
8.137887932E1,9.976755981E2
8.141888713E1,9.976768188E2
8.145888817E1,9.976718140E2
8.149887776E1,9.976679077E2
8.153889224E1,9.976697998E2
8.157888791E1,9.976672974E2
8.161888875E1,9.976713257E2
8.165887328E1,9.976694946E2
8.169889224E1,9.976785278E2
8.173889416E1,9.976661987E2
8.177887474E1,9.976827393E2
8.181888724E1,9.976668091E2
8.185888182E1,9.976494751E2
8.189888541E1,9.976567993E2
8.193888916E1,9.976651001E2
8.197891005E1,9.976607056E2
8.201890713E1,9.976699219E2
8.205890125E1,9.976741943E2
8.209890505E1,9.976732178E2
8.213889880E1,9.976799316E2
8.217890338E1,9.976744995E2
8.221889130E1,9.976869507E2
8.225891672E1,9.976949463E2
8.229888880E1,9.976933594E2
8.233892203E1,9.976768188E2
8.237891724E1,9.976651001E2
8.241892849E1,9.976818237E2
8.245893005E1,9.976749268E2
8.249892349E1,9.976749268E2
8.253891567E1,9.976830444E2
8.257891974E1,9.976996460E2
8.261891463E1,9.976940308E2
8.265892015E1,9.976969604E2
8.269897557E1,9.977011719E2
8.273891244E1,9.976869507E2
8.277892119E1,9.976904297E2
8.281892213E1,9.976910400E2
8.285891875E1,9.976694946E2
8.289889682E1,9.976824341E2
8.293889541E1,9.976857300E2
8.297891791E1,9.976877441E2
8.301890046E1,9.976841431E2
8.305889682E1,9.976871338E2
8.309889130E1,9.976996460E2
8.313889099E1,9.976846313E2
8.317888963E1,9.977136841E2
8.321889453E1,9.976999512E2
8.325888833E1,9.976902466E2
8.329889297E1,9.976977539E2
8.333890026E1,9.976980591E2
8.337889666E1,9.976854248E2
8.341889526E1,9.976924438E2
8.345889567E1,9.976807251E2
8.349888838E1,9.976849365E2
8.353888765E1,9.976785278E2
8.357889807E1,9.976846313E2
8.361889536E1,9.976838379E2
